Student ID,CIA-1,CIA-2,CIA-3,Assignment-1,Assignment-2,Assignment-3,Attendance (%),Internal(50),External(100),Final Marks,Grade
577,25,21,40,9,8,9,92,34,79,73,B
578,45,45,18,8,9,8,76,44,44,66,C
579,17,26,12,9,10,9,98,26,47,49,F
580,8,44,7,8,9,9,81,29,61,59,D
581,4,49,12,10,9,9,100,33,43,54,D
582,45,20,50,8,10,8,98,46,62,77,B
583,38,44,50,8,9,8,85,45,66,78,B
584,29,43,48,10,10,10,78,46,49,70,C
585,35,19,45,9,10,10,80,41,92,87,A+
586,32,42,28,9,8,9,87,38,45,60,D
587,22,7,13,9,9,10,80,23,62,54,D
588,48,41,50,9,8,9,81,47,92,93,S
589,31,48,41,9,9,9,88,44,51,69,C
590,24,35,45,9,9,10,86,41,84,83,A
591,1,10,32,10,10,10,99,26,49,50,D
592,36,24,18,8,8,8,80,32,52,58,D
593,22,29,44,8,10,8,88,37,52,63,C
594,20,45,1,9,10,9,90,35,80,75,B
595,30,5,21,8,9,9,82,29,97,77,B
596,9,15,36,8,10,8,82,29,55,56,D
597,12,50,37,9,10,8,77,43,58,72,B
598,6,25,49,10,8,10,94,38,83,79,B
599,21,50,47,9,8,8,98,47,70,82,A
600,21,18,46,10,9,8,93,35,61,65,C
601,22,45,48,8,9,9,93,45,58,74,B
602,37,46,18,8,9,8,77,41,41,61,C
603,14,16,45,9,8,10,90,33,65,65,C
604,42,15,34,9,8,9,90,39,72,75,B
605,35,4,48,8,8,9,90,41,41,61,C
606,42,16,31,10,9,10,90,38,76,76,B
607,4,11,5,8,10,9,86,15,58,44,F
608,3,39,30,8,9,10,86,36,59,65,C
609,7,21,22,10,8,10,97,26,100,76,B
610,24,38,47,8,9,9,93,42,93,88,A+
611,29,4,49,9,9,9,95,40,83,81,A
612,21,33,16,9,9,8,80,30,65,62,C
613,9,4,29,10,9,10,78,24,50,49,F
614,6,25,33,9,8,8,97,31,56,59,D
615,14,20,31,9,9,9,98,29,89,73,B
616,39,18,49,10,8,10,83,44,46,67,C
617,11,1,13,10,9,9,95,18,77,56,D
618,5,9,39,9,8,8,99,27,89,71,B
619,15,8,14,10,10,9,92,21,41,41,F
620,46,14,35,8,10,9,77,41,79,80,B
621,9,19,2,10,8,8,98,19,49,43,F
622,43,42,49,10,9,8,89,45,64,77,B
623,36,48,30,8,10,9,98,42,72,78,B
624,45,41,42,8,9,10,85,43,51,68,C
625,23,20,46,9,10,8,86,36,91,81,A
626,50,32,42,9,9,9,96,45,76,83,A
627,47,34,28,10,10,9,75,42,76,80,B
628,42,25,40,10,9,8,89,41,94,88,A+
629,18,17,39,10,10,8,87,32,65,64,C
630,31,41,27,8,8,8,86,36,85,78,B
631,25,8,34,9,10,8,95,32,76,70,C
632,46,37,22,8,10,8,78,41,71,76,B
633,9,8,12,10,10,9,94,18,53,44,F
634,10,43,18,8,9,8,87,32,50,57,D
635,35,20,1,9,8,8,78,30,47,53,D
636,16,49,25,8,10,9,76,38,46,61,C
637,23,27,50,9,8,9,85,39,76,77,B
638,33,44,42,9,10,8,98,43,41,63,C
639,9,10,39,10,9,10,93,29,84,71,B
640,1,15,42,8,9,8,77,31,75,68,C
641,26,48,2,9,10,10,87,39,51,64,C
642,41,46,38,10,10,9,86,44,90,89,A+
643,50,1,16,8,10,9,91,35,51,60,D
644,41,37,43,8,9,9,91,42,81,82,A
645,46,47,7,9,9,9,80,46,89,90,A+
646,20,35,28,10,10,10,76,35,48,59,D
647,20,2,31,8,9,9,82,29,67,62,C
648,22,38,28,9,10,9,87,35,98,84,A
649,30,39,21,8,10,9,97,36,74,73,B
650,18,48,31,10,9,10,79,41,54,68,C
651,35,35,48,8,8,8,98,41,96,89,A+
652,32,32,27,8,9,10,75,34,89,78,B
653,42,16,12,8,10,9,95,32,66,65,C
654,1,33,39,8,9,9,95,37,48,61,C
655,42,17,34,9,10,9,85,39,97,87,A+
656,24,11,15,10,10,10,77,25,44,47,F
657,50,39,30,8,9,8,82,43,75,80,B
658,37,15,10,10,10,8,76,30,76,68,C
659,27,28,18,8,10,10,94,31,75,68,C
660,30,13,26,8,8,9,91,30,47,53,D
661,13,50,47,9,9,8,80,47,98,96,S
662,5,50,49,9,9,9,76,48,42,69,C
663,47,32,14,10,10,9,91,41,99,90,A+
664,44,8,5,9,10,10,99,30,50,55,D
665,16,46,20,8,8,9,97,34,42,55,D
666,3,11,29,9,9,9,83,25,95,72,B
667,24,38,30,9,10,8,78,36,52,62,C
668,12,12,34,8,9,9,84,27,56,55,D
669,6,37,18,8,10,8,82,30,47,53,D
670,46,1,28,10,9,8,95,38,44,60,D
671,13,30,41,9,8,9,79,37,67,70,C
672,49,42,48,10,8,10,82,48,64,80,B
673,47,13,29,10,8,8,92,39,61,69,C
674,8,43,15,10,9,8,81,32,75,69,C
675,1,2,39,9,10,10,80,26,86,69,C
676,47,29,5,10,8,8,83,39,45,61,C
677,2,43,6,9,10,10,100,29,63,60,D
678,48,35,31,8,9,9,98,41,66,74,B
679,36,5,26,9,9,9,89,33,74,70,C
680,10,37,34,8,10,9,88,37,53,63,C
681,43,35,25,9,9,10,100,40,63,71,B
682,8,25,23,9,10,9,90,28,65,60,D
683,9,8,22,8,9,10,96,21,47,44,F
684,35,50,40,8,9,10,100,45,66,78,B
685,27,36,14,8,8,8,95,33,95,80,B
686,36,15,35,10,10,10,88,38,60,68,C
687,10,22,9,9,9,8,86,21,68,55,D
688,40,30,5,8,9,8,99,36,75,73,B
689,35,30,23,10,8,8,79,34,68,68,C
690,28,1,25,8,10,9,85,30,76,68,C
691,3,1,22,9,10,9,94,19,95,66,C
692,43,2,35,10,10,9,77,40,85,82,A
693,7,40,21,9,9,8,76,33,78,72,B
694,2,47,34,9,8,10,93,41,67,74,B
695,16,12,3,9,9,8,91,19,92,65,C
696,26,14,50,10,10,8,77,39,73,75,B
697,47,48,47,8,10,10,79,47,63,78,B
698,25,42,43,9,8,9,85,42,91,87,A+
699,17,17,44,9,8,10,82,33,67,66,C
700,30,28,48,10,10,9,92,40,45,62,C
701,20,47,22,8,8,9,85,35,64,67,C
702,30,2,36,8,10,10,77,35,95,82,A
703,26,29,15,9,9,8,96,30,55,57,D
704,2,9,23,9,8,9,82,21,70,56,D
705,26,17,15,9,8,10,92,26,73,62,C
706,11,31,48,9,8,8,79,39,80,79,B
707,46,28,22,10,8,9,78,38,44,60,D
708,47,23,5,8,9,10,83,37,65,69,C
709,22,16,20,9,10,8,92,25,51,50,D
710,50,29,10,9,9,9,83,40,88,84,A
711,13,37,21,8,9,8,90,31,58,60,D
712,25,42,22,10,9,8,75,35,74,72,B
713,1,43,14,9,9,10,84,32,72,68,C
714,10,20,20,9,9,8,88,24,78,63,C
715,4,33,19,9,8,9,100,29,75,66,C
716,44,13,20,8,8,10,96,34,72,70,C
717,34,22,29,9,9,8,87,33,90,78,B
718,13,32,43,10,8,9,79,39,49,63,C
719,38,10,43,8,8,8,95,40,85,82,A
720,30,35,31,10,9,9,85,35,49,59,D
721,8,22,16,8,8,10,92,23,63,54,D
722,31,40,26,9,8,10,97,37,44,59,D
723,35,28,49,8,8,10,85,42,71,77,B
724,39,5,23,10,9,9,81,34,56,62,C
725,32,26,38,10,8,8,81,36,94,83,A
726,19,39,8,10,9,10,98,32,84,74,B
727,40,27,10,8,9,9,78,35,60,65,C
728,2,49,31,8,8,10,85,40,90,85,A
729,13,46,31,10,8,10,89,40,52,66,C
730,47,5,46,10,10,10,91,47,71,82,A
731,26,38,7,9,8,9,97,34,65,66,C
732,38,45,7,8,8,8,84,41,86,84,A
733,13,11,10,8,8,8,79,17,84,59,D
734,23,46,29,9,10,10,94,39,68,73,B
735,26,35,46,8,10,9,85,41,98,90,A+
736,50,30,16,9,9,10,98,41,42,62,C
737,9,41,42,9,10,8,84,42,90,87,A+
738,32,13,45,9,8,9,88,39,53,65,C
739,10,36,9,9,9,9,89,27,76,65,C
740,39,46,24,9,8,10,96,43,66,76,B
741,42,27,1,10,9,8,79,36,90,81,A
742,17,40,41,9,10,10,81,42,70,77,B
743,48,38,21,8,8,10,77,43,100,93,S
744,29,31,21,10,10,9,93,33,94,80,B
745,37,46,26,8,10,8,97,41,79,80,B
746,20,8,48,10,10,9,78,36,100,86,A+
747,22,3,47,9,9,8,90,36,72,72,B
748,28,1,18,10,8,10,100,27,77,65,C
749,4,11,19,9,10,8,75,21,64,53,D
750,8,13,23,8,8,10,85,23,50,48,F
751,22,48,37,10,10,10,83,44,93,90,A+
752,29,43,4,8,10,9,79,37,80,77,B
753,28,48,3,8,8,10,77,39,87,82,A
754,34,39,29,10,9,9,84,38,96,86,A+
755,22,46,2,8,8,8,89,35,50,60,D
756,27,5,43,8,9,10,86,37,67,70,C
757,43,6,43,9,10,10,93,44,55,71,B
758,20,5,43,8,8,10,85,33,78,72,B
759,32,23,34,8,8,10,82,35,45,57,D
760,34,17,37,10,8,10,75,37,54,64,C
761,35,35,23,8,8,9,81,36,63,67,C
762,23,30,45,9,10,9,85,39,86,82,A
763,12,23,6,9,8,10,88,23,57,51,D
764,18,47,27,9,8,10,93,38,73,74,B
765,21,31,10,8,9,9,76,29,87,72,B
766,41,44,21,9,8,10,79,43,43,64,C
767,8,35,2,10,8,9,89,26,88,70,C
768,39,10,12,9,9,10,90,29,40,49,F
769,49,21,14,10,8,9,76,37,96,85,A
770,9,19,12,10,10,8,95,21,79,60,D
771,12,26,12,8,8,10,97,23,53,49,F
772,21,33,36,10,9,10,87,37,84,79,B
773,44,29,13,9,10,8,93,38,64,70,C
774,6,34,20,9,10,10,80,31,70,66,C
775,38,43,24,8,10,8,89,41,63,72,B
776,28,28,22,10,8,8,94,31,62,62,C
777,23,37,10,8,8,8,93,32,65,64,C
778,17,3,40,9,8,9,80,31,97,79,B
779,12,12,29,10,9,8,78,25,82,66,C
780,27,20,20,8,10,10,95,28,96,76,B
781,49,30,45,8,8,8,89,45,62,76,B
782,31,28,1,10,10,9,87,33,88,77,B
783,38,17,2,9,9,10,80,31,42,52,D
784,30,27,6,10,8,10,96,32,45,54,D
785,22,5,9,9,10,8,97,21,61,51,D
786,18,12,7,8,8,10,80,20,41,40,F
787,43,12,27,8,10,10,78,37,94,84,A
788,30,38,48,9,10,10,93,44,62,75,B
789,26,17,43,10,9,9,78,36,67,69,C
790,33,10,49,8,9,8,90,41,51,66,C
791,17,27,2,9,8,8,80,25,61,55,D
792,14,32,20,8,9,10,89,29,86,72,B
793,35,16,10,8,9,10,84,29,73,65,C
794,11,2,43,8,10,9,79,30,70,65,C
795,22,22,41,9,10,8,88,34,88,78,B
796,42,37,32,10,10,8,79,40,54,67,C
797,1,15,10,10,8,10,92,19,50,44,F
798,23,40,15,10,8,9,91,34,81,74,B
799,39,42,39,8,9,8,84,40,97,88,A+
800,26,12,43,10,9,9,91,36,57,64,C
801,11,32,42,8,9,9,97,38,53,64,C
802,35,4,45,8,9,10,86,41,91,86,A+
803,16,43,24,8,9,10,82,35,69,69,C
804,41,16,29,9,10,10,96,37,78,76,B
805,26,9,41,8,8,10,85,35,44,57,D
806,46,23,48,10,9,10,89,47,92,93,S
807,42,6,37,9,8,8,79,39,57,67,C
808,21,44,46,10,9,10,80,45,86,88,A+
809,22,23,11,10,10,8,98,27,67,60,D
810,40,27,26,8,10,10,88,36,86,79,B
811,22,36,29,9,10,10,89,35,87,78,B
812,49,11,50,8,10,10,93,48,72,84,A
813,8,45,43,10,10,8,97,44,41,64,C
814,35,7,12,10,8,9,81,27,60,57,D
815,11,7,18,8,8,9,100,19,62,50,D
816,9,11,22,9,8,9,80,21,82,62,C
817,35,49,45,10,9,10,98,47,88,91,S
818,47,25,2,9,9,9,79,37,68,71,B
819,5,22,7,10,10,9,88,21,88,65,C
820,2,43,5,10,8,9,81,28,67,61,C
821,16,10,50,9,10,10,91,36,100,86,A+
822,49,7,6,9,8,10,81,31,67,64,C
823,25,19,5,9,9,10,82,26,62,57,D
824,20,44,47,8,10,9,89,45,65,77,B
825,47,19,28,10,9,10,98,39,87,82,A
826,12,32,30,9,9,9,76,33,96,81,A
827,9,30,6,8,8,10,98,24,60,54,D
828,7,42,43,8,9,9,86,42,98,91,S
829,33,3,28,8,10,9,84,33,78,72,B
830,46,6,29,9,9,10,79,39,84,81,A
831,32,1,18,9,8,9,87,28,58,57,D
832,50,46,37,8,8,10,94,47,92,93,S
833,50,18,44,10,8,9,92,46,66,79,B
834,44,44,9,9,8,9,90,43,40,63,C
835,17,40,45,10,9,9,95,43,71,78,B
836,6,31,7,9,10,10,94,24,92,70,C
837,13,1,39,10,8,8,96,29,43,50,D
838,30,13,10,8,10,9,75,26,63,57,D
839,10,25,25,10,8,9,79,29,81,69,C
840,37,41,7,10,9,10,93,40,97,88,A+
841,6,18,9,10,10,10,82,20,99,69,C
842,35,36,11,9,9,10,79,37,62,68,C
843,31,44,34,8,8,8,76,39,55,66,C
844,10,10,44,10,10,8,82,30,86,73,B
845,19,10,20,9,8,10,100,24,47,47,F
846,13,14,49,9,10,8,80,34,56,62,C
847,28,15,26,9,9,8,95,30,65,62,C
848,45,3,1,8,9,10,75,28,78,67,C
849,23,37,13,10,8,10,83,33,99,82,A
850,24,13,40,8,10,10,94,34,45,56,D
851,34,30,31,8,10,8,100,34,68,68,C
852,40,36,21,8,9,8,97,38,66,71,B
853,38,35,45,9,8,8,86,41,49,65,C
854,17,28,40,9,10,10,86,36,86,79,B
855,19,11,1,8,10,8,94,20,68,54,D
856,49,10,1,8,8,8,96,31,100,81,A
857,26,31,32,9,8,10,99,34,57,62,C
858,20,50,40,9,8,8,75,44,84,86,A+
859,40,49,45,10,10,9,92,47,72,83,A
860,29,31,46,9,10,8,91,39,53,65,C
861,27,17,8,9,10,10,88,27,51,52,D
862,18,35,37,10,9,8,85,37,99,86,A+
863,45,44,42,8,8,10,80,44,88,88,A+
864,14,47,26,9,8,9,86,37,85,79,B
865,9,18,49,10,9,10,91,36,42,57,D
866,4,8,18,8,9,10,84,19,40,39,F
867,2,22,21,8,8,9,77,25,92,71,B
868,28,8,36,10,8,8,82,34,97,82,A
869,32,38,3,9,8,9,93,36,57,64,C
870,38,34,37,9,9,10,88,39,85,81,A
871,5,33,28,9,9,9,90,33,96,81,A
872,44,5,48,10,10,10,92,46,99,95,S
873,41,24,38,9,8,10,97,40,47,63,C
874,18,4,22,9,10,10,78,25,75,62,C
875,1,29,43,8,8,10,86,37,67,70,C
876,17,2,44,8,8,10,97,33,84,75,B
877,37,36,39,10,9,9,76,39,77,77,B
878,36,14,12,8,8,10,86,28,40,48,F
879,5,6,32,10,9,8,81,24,45,46,F
880,22,50,11,8,8,9,99,37,86,80,B
881,28,27,34,9,8,9,94,33,55,60,D
882,26,5,9,8,8,10,82,22,83,63,C
883,28,30,45,10,9,9,98,39,78,78,B
884,19,25,1,10,9,10,93,27,89,71,B
885,16,13,12,10,8,8,79,20,42,41,F
886,5,43,3,8,10,8,76,27,65,59,D
887,46,7,17,10,8,8,97,33,75,70,C
888,11,17,3,8,8,10,81,19,41,39,F
889,43,15,23,9,10,9,75,35,40,55,D
890,4,9,18,10,8,10,94,20,55,47,F
891,31,11,3,8,10,10,97,26,61,56,D
892,39,30,18,8,8,8,89,35,81,75,B
893,12,18,1,8,9,9,77,20,85,62,C
894,6,42,48,9,10,8,91,45,84,87,A+
895,12,16,21,10,8,8,83,23,85,65,C
896,9,12,43,9,9,9,99,31,73,67,C
897,12,5,7,8,10,8,75,16,97,64,C
898,28,20,28,10,8,9,76,31,88,75,B
899,50,21,28,10,8,9,76,40,46,63,C
900,32,27,48,10,9,9,83,41,88,85,A
901,35,36,23,9,8,9,78,37,76,75,B
902,20,21,7,10,8,9,93,25,75,62,C
903,49,46,44,10,10,10,87,48,55,75,B
904,25,3,35,10,8,8,94,32,48,56,D
905,44,31,20,10,8,9,92,39,60,69,C
906,46,10,19,10,10,9,76,35,93,81,A
907,50,43,33,8,10,8,85,45,51,70,C
908,12,6,35,10,8,9,92,27,61,57,D
909,9,40,22,9,8,8,81,33,65,65,C
910,7,38,11,9,9,8,90,28,61,58,D
911,30,22,28,10,10,10,85,33,88,77,B
912,32,31,2,10,8,9,87,34,99,83,A
913,12,39,42,9,9,8,83,41,53,67,C
914,19,34,19,10,10,10,95,31,75,68,C
915,36,47,40,9,9,9,91,43,50,68,C
916,19,25,46,10,8,9,93,37,67,70,C
917,31,35,9,8,8,10,86,35,45,57,D
918,40,49,36,8,10,9,86,44,55,71,B
919,7,5,12,8,8,10,86,16,72,52,D
920,35,6,27,8,8,10,82,33,96,81,A
921,2,4,23,9,10,9,99,20,63,51,D
922,48,23,21,8,8,10,94,37,87,80,B
923,44,24,19,9,9,8,77,35,67,68,C
924,7,49,12,8,9,9,83,33,47,56,D
925,28,14,8,10,9,9,98,26,83,67,C
926,20,22,45,9,9,10,85,36,77,74,B
927,2,45,19,10,8,10,92,34,85,76,B
928,4,37,7,10,8,9,97,26,61,56,D
929,14,10,6,9,10,10,91,19,48,43,F
930,11,45,39,9,10,8,77,42,73,78,B
931,27,14,14,8,9,9,95,25,90,70,C
932,2,14,3,10,10,10,88,16,47,39,F
933,21,33,7,9,9,9,91,30,43,51,D
934,34,17,17,9,8,8,87,28,82,69,C
935,13,2,3,8,10,9,78,15,60,45,F
936,40,17,20,10,9,9,80,33,42,54,D
937,20,12,24,9,10,10,93,27,79,66,C
938,40,44,40,9,10,8,100,42,71,77,B
939,16,5,38,9,10,10,95,31,63,62,C
940,10,36,35,9,8,9,91,37,73,73,B
941,26,44,1,9,9,8,82,36,48,60,D
942,4,36,28,10,10,8,92,34,95,81,A
943,35,42,41,8,9,8,95,41,53,67,C
944,17,16,39,10,10,9,79,32,48,56,D
945,12,25,17,10,8,9,77,25,62,56,D
946,29,13,34,9,9,10,75,34,67,67,C
947,14,50,32,8,9,8,98,41,63,72,B
948,25,8,11,10,10,9,86,24,79,63,C
949,10,15,11,10,9,10,83,20,79,59,D
950,34,29,19,10,9,10,82,34,59,63,C
951,42,32,46,8,10,9,96,44,55,71,B
952,47,1,4,8,9,10,91,29,84,71,B
953,2,2,35,9,9,10,90,24,86,67,C
954,3,1,40,8,8,10,84,25,75,62,C
955,29,4,8,10,10,9,87,24,76,62,C
956,17,23,40,8,10,8,100,33,86,76,B
957,26,24,30,10,8,8,85,31,84,73,B
958,16,38,45,9,10,8,78,42,99,91,S
959,19,47,2,8,9,10,82,35,50,60,D
960,41,14,34,9,9,9,97,39,63,70,C
961,49,10,26,9,9,10,98,39,85,81,A
962,33,45,1,9,9,9,85,40,40,60,D
963,42,3,22,8,9,9,97,34,96,82,A
964,29,5,2,9,8,9,75,22,88,66,C
965,1,6,9,10,8,9,95,15,43,36,F
966,6,35,18,10,10,8,94,30,55,57,D
967,4,28,37,9,9,9,77,35,91,80,B
968,2,36,26,10,8,9,98,33,93,79,B
969,44,9,30,10,9,10,87,39,47,62,C
970,36,17,38,9,10,8,87,38,69,72,B
971,42,43,44,9,9,10,94,44,97,92,S
972,44,16,41,8,10,10,93,43,69,77,B
973,47,16,45,9,8,8,95,45,87,88,A+
974,34,5,45,8,10,9,96,40,75,77,B
975,41,25,36,8,9,8,98,39,55,66,C
976,44,42,39,10,9,8,75,43,76,81,A
977,34,1,36,10,8,9,79,37,65,69,C
978,21,40,43,9,10,8,100,42,80,82,A
979,10,38,40,10,9,9,92,40,50,65,C
980,45,27,38,8,10,9,81,42,53,68,C
981,39,4,37,9,8,9,87,39,80,79,B
982,32,19,29,10,8,9,89,33,59,62,C
983,31,6,1,9,10,9,100,24,55,51,D
984,34,20,35,9,10,10,79,37,56,65,C
985,19,45,24,9,9,8,98,36,84,78,B
986,44,22,28,10,8,10,81,38,84,80,B
987,31,21,13,10,10,10,88,30,85,72,B
988,25,42,3,8,10,9,87,35,98,84,A
989,15,28,30,8,8,8,82,31,69,65,C
990,11,19,25,8,9,8,99,25,78,64,C
991,50,19,50,10,10,9,83,49,52,75,B
992,48,5,36,8,9,8,80,41,45,63,C
993,38,15,13,10,9,8,99,30,78,69,C
994,45,45,6,8,10,9,91,45,70,80,B
995,12,4,37,9,8,10,89,28,59,57,D
996,38,5,22,10,8,8,84,32,78,71,B
997,39,28,45,9,9,10,96,42,55,69,C
998,35,20,15,10,10,8,86,31,88,75,B
999,34,16,46,10,8,9,98,41,85,83,A
1000,14,4,45,9,8,8,100,31,43,52,D
1001,48,6,23,9,8,9,75,37,100,87,A+
1002,44,23,44,9,9,9,77,44,97,92,S
1003,21,39,29,10,10,10,87,37,58,66,C
1004,16,1,2,9,9,8,77,15,57,43,F
1005,8,11,10,10,9,10,75,18,59,47,F
1006,25,3,17,10,8,8,84,25,73,61,C
1007,48,22,37,10,8,8,78,42,93,88,A+
1008,11,17,30,9,9,8,88,27,67,60,D
1009,34,19,28,9,8,8,92,33,73,69,C
1010,47,11,20,10,9,9,92,36,74,73,B
1011,43,24,48,10,9,10,93,46,88,90,A+
1012,16,19,23,9,8,10,77,25,80,65,C
1013,32,6,22,10,10,10,75,31,76,69,C
1014,12,16,32,10,8,8,97,27,67,60,D
1015,46,17,29,9,8,9,75,38,90,83,A
1016,14,36,38,10,10,10,75,39,76,77,B
1017,47,16,32,10,9,10,97,41,45,63,C
1018,19,31,27,10,9,8,89,32,94,79,B
1019,23,40,42,8,10,8,87,41,81,81,A
1020,30,30,42,10,10,8,95,38,77,76,B
1021,12,38,19,9,9,10,89,32,41,52,D
1022,18,1,12,8,9,8,95,20,43,41,F
1023,5,36,47,9,10,9,93,42,59,71,B
1024,20,50,41,8,10,9,80,45,54,72,B
1025,33,45,1,10,9,10,90,40,54,67,C
1026,47,43,24,8,8,8,89,44,94,91,S
1027,31,20,6,10,8,9,84,29,95,76,B
1028,4,33,34,9,10,8,85,35,89,79,B
1029,40,28,32,10,8,9,91,37,78,76,B
1030,48,20,1,10,10,10,86,37,99,86,A+
1031,44,32,18,9,10,10,88,40,79,79,B
1032,17,42,41,8,10,9,82,42,49,66,C
1033,24,49,5,9,9,10,81,38,54,65,C
1034,45,19,1,10,9,10,78,35,71,70,C
1035,31,37,15,8,10,10,94,36,80,76,B
1036,42,18,29,8,8,9,95,36,80,76,B
1037,5,17,25,9,8,8,83,25,64,57,D
1038,12,44,25,8,9,9,100,36,74,73,B
1039,50,19,25,8,9,9,100,38,95,85,A
1040,28,34,40,8,10,10,80,38,48,62,C
1041,10,15,19,8,10,10,90,22,64,54,D
1042,14,23,45,8,9,9,86,35,42,56,D
1043,21,23,50,9,9,8,75,37,53,63,C
1044,44,12,40,8,10,10,77,42,76,80,B
1045,13,11,42,10,9,9,81,31,66,64,C
1046,34,4,34,8,10,8,92,35,82,76,B
1047,29,12,16,9,8,8,77,26,100,76,B
1048,7,1,11,10,8,9,99,16,94,63,C
1049,24,4,46,9,10,8,92,37,54,64,C
1050,30,37,12,9,8,9,92,35,62,66,C
1051,40,15,46,8,9,9,76,43,88,87,A+
1052,45,48,2,9,9,8,77,45,90,90,A+
1053,46,11,8,9,8,8,78,31,91,76,B
1054,15,16,9,10,9,8,100,21,57,49,F
1055,24,14,13,9,8,9,83,23,55,50,D
1056,9,31,2,8,9,8,84,24,90,69,C
1057,5,49,49,9,8,8,76,47,78,86,A+
1058,3,47,9,9,10,8,95,31,43,52,D
1059,26,25,2,10,10,8,92,29,42,50,D
1060,18,27,3,10,8,10,76,27,72,63,C
1061,27,30,33,8,8,8,82,33,98,82,A
1062,15,25,46,9,10,10,93,38,73,74,B
1063,30,12,7,9,8,10,77,25,43,46,F
1064,6,35,49,9,10,8,79,42,91,87,A+
1065,38,23,33,10,10,10,76,38,66,71,B
1066,3,22,2,8,8,10,94,18,61,48,F
1067,15,13,39,10,8,9,79,30,44,52,D
1068,42,39,48,10,8,8,82,44,61,74,B
1069,23,11,33,9,8,10,97,31,96,79,B
1070,22,47,34,10,10,8,87,41,43,62,C
1071,32,11,7,10,10,8,99,26,87,69,C
1072,35,31,29,10,8,8,79,35,54,62,C
1073,23,6,44,9,9,10,97,36,41,56,D
1074,49,12,37,9,10,8,76,43,56,71,B
1075,30,43,47,8,9,9,78,44,58,73,B
1076,10,22,33,10,8,8,100,30,56,58,D
1077,29,33,24,10,9,9,88,34,56,62,C
1078,48,13,3,10,9,8,91,33,50,58,D
1079,36,30,47,8,10,10,84,42,62,73,B
1080,8,50,46,10,9,9,100,47,91,92,S
1081,16,15,22,8,10,9,88,24,71,59,D
1082,41,43,41,8,9,9,99,42,86,85,A
1083,9,43,1,10,8,9,94,29,98,78,B
1084,44,25,19,9,10,9,100,36,81,76,B
1085,24,9,6,9,8,9,80,21,60,51,D
1086,46,40,34,8,10,8,77,43,73,79,B
1087,35,22,29,9,8,10,85,34,71,69,C
1088,44,1,19,10,8,9,92,34,76,72,B
1089,49,30,7,10,8,9,93,40,87,83,A
1090,42,19,44,10,9,10,94,44,100,94,S
1091,33,20,1,8,10,10,87,30,41,50,D
1092,15,8,11,8,10,8,80,19,97,67,C
1093,35,10,24,10,8,10,94,32,46,55,D
1094,15,19,25,10,8,9,76,26,52,52,D
1095,4,1,28,10,10,9,96,22,89,66,C
1096,36,17,14,10,9,10,85,30,52,56,D
1097,29,41,18,8,10,9,97,37,48,61,C
1098,47,14,2,9,8,10,93,33,56,61,C
1099,24,12,40,8,8,9,84,33,62,64,C
1100,31,11,44,10,9,8,86,39,81,79,B
1101,30,28,34,10,8,8,79,34,64,66,C
1102,34,13,3,9,8,9,78,27,66,60,D
1103,15,36,41,10,9,10,86,40,55,67,C
1104,45,26,4,8,8,10,86,37,57,65,C
1105,9,3,13,9,8,9,94,17,98,66,C
1106,13,44,37,8,8,9,89,40,76,78,B
1107,22,16,50,9,10,10,99,38,42,59,D
1108,1,21,38,10,8,9,87,32,91,77,B
1109,44,49,20,9,9,9,87,46,78,85,A
1110,33,49,45,9,9,8,80,46,83,87,A+
1111,6,5,20,9,9,9,80,19,72,55,D
1112,49,8,4,8,9,8,88,31,99,80,B
1113,42,44,22,9,9,8,92,43,54,70,C
1114,11,27,8,8,8,10,86,23,84,65,C
1115,2,34,37,10,10,9,80,38,73,74,B
1116,19,30,19,9,8,10,91,28,67,61,C
1117,25,21,9,8,10,8,98,27,72,63,C
1118,17,4,4,9,9,9,84,17,43,38,F
1119,50,6,33,9,10,8,95,42,93,88,A+
1120,46,26,35,8,8,8,90,40,65,72,B
1121,35,12,23,10,10,10,89,33,54,60,D
1122,4,39,22,9,10,8,88,33,63,64,C
1123,11,8,23,9,10,10,97,23,76,61,C
1124,20,42,16,8,8,8,100,32,88,76,B
1125,10,34,39,9,9,10,85,38,48,62,C
1126,3,34,14,8,8,8,87,27,76,65,C
1127,37,36,40,9,8,10,96,39,59,68,C
1128,28,23,14,10,9,8,91,29,59,58,D
1129,42,30,7,9,10,10,75,38,45,60,D
1130,1,14,4,9,10,9,91,16,51,41,F
1131,21,48,33,8,10,10,100,41,96,89,A+
1132,35,39,39,8,10,8,87,39,96,87,A+
1133,28,17,4,9,9,8,86,26,82,67,C
1134,30,43,42,8,9,9,81,42,78,81,A
1135,33,6,28,10,9,9,77,33,51,58,D
1136,11,31,43,10,8,9,88,38,61,68,C
1137,12,36,27,9,9,10,81,34,44,56,D
1138,28,7,6,9,9,9,83,23,89,67,C
1139,39,18,7,8,10,9,91,31,98,80,B
1140,32,14,33,10,8,9,85,35,81,75,B
1141,13,12,32,10,10,8,83,27,61,57,D
1142,37,24,48,8,8,10,78,42,42,63,C
1143,27,19,1,10,9,8,98,27,74,64,C
1144,44,20,9,8,10,8,94,34,96,82,A
1145,24,31,8,8,10,9,76,31,42,52,D
1146,21,6,48,9,10,10,84,37,98,86,A+
1147,35,38,7,8,10,9,78,38,99,87,A+
1148,28,39,48,9,8,8,90,43,52,69,C
